date,player,team,salary,batting_order,blended_rating,attack_conf,actual_dk_pts
2026-08-21,Kazuma Okamoto,Toronto Blue Jays,3400,6,47.3,64.66846361185983,3.0
2026-08-21,Justin Crawford,Philadelphia Phillies,3200,9,39.6,50.30177514792899,2.0
2026-08-21,Taylor Walls,Tampa Bay Rays,2700,9,31.0,34.81505728314239,-1.0
2026-08-21,Eugenio Suarez,Cincinnati Reds,3000,4,44.2,62.80341880341881,4.0
2026-08-21,Alex Bregman,Chicago Cubs,4000,1,44.0,63.487316421895855,32.5
2026-08-21,Braxton Fulford,Colorado Rockies,3700,8,33.5,42.57559198542805,2.0
2026-08-21,Cody Freeman,Texas Rangers,2000,7,29.5,34.73941368078176,3.0
2026-08-22,Pete Alonso,Baltimore Orioles,5600,2,105.8,100.0,5.5
2026-08-22,Fernando Tatis,San Diego Padres,4500,1,90.4,96.9119496855346,9.5
2026-08-22,Willson Contreras,Boston Red Sox,4900,4,91.2,100.0,2.5
2026-08-22,Mookie Betts,Los Angeles Dodgers,4600,3,85.1,95.33097595473834,3.5
2026-08-22,Corbin Carroll,Arizona Diamondbacks,5500,2,86.2,100.0,6.0
2026-08-22,Vinnie Pasquantino,Kansas City Royals,4100,5,85.8,100.0,0.0
2026-08-22,Jordan Walker,St. Louis Cardinals,5200,4,85.2,100.0,-0.5
2026-08-22,Corey Seager,Texas Rangers,4500,2,79.9,90.11080711354309,2.0
2026-08-22,Gunnar Henderson,Baltimore Orioles,5100,5,77.4,87.48936170212767,2.5
2026-08-22,Wilyer Abreu,Boston Red Sox,4400,3,83.1,100.0,0.0
2026-08-22,Oneil Cruz,Pittsburgh Pirates,3000,4,76.6,94.05437352245863,12.5
2026-08-22,Xander Bogaerts,San Diego Padres,3500,8,62.4,67.20496894409938,2.5
2026-08-22,Jac Caglianone,Kansas City Royals,4600,3,78.8,100.0,6.0
2026-08-22,Colt Keith,Detroit Tigers,3000,3,70.4,86.9893899204244,1.5
2026-08-22,Dane Myers,Cincinnati Reds,3000,7,52.1,53.870653685674554,-0.5
2026-08-22,Gleyber Torres,Detroit Tigers,3000,2,64.9,79.82291666666667,0.0
2026-08-22,Carson Benge,New York Mets,4000,4,61.7,74.69333333333333,29.0
2026-08-22,Cal Raleigh,Seattle Mariners,4600,7,49.8,50.82006920415225,5.0
2026-08-22,Nick Gonzales,Pittsburgh Pirates,3000,1,60.1,72.80465717981889,-1.0
2026-08-22,Alec Bohm,Philadelphia Phillies,3500,5,70.0,93.0,12.0
2026-08-22,Luis Arraez,Philadelphia Phillies,3900,4,69.2,93.58897243107769,5.0
2026-08-22,Josh Bell,Minnesota Twins,2600,3,58.6,73.78162450066579,1.5
2026-08-22,Mickey Gasper,Boston Red Sox,3100,9,58.7,73.92613636363636,7.0
2026-08-22,Zach Neto,Los Angeles Angels,5200,1,50.8,58.46938775510204,27.0
2026-08-22,Isaac Paredes,Houston Astros,3000,3,61.0,79.20716112531969,-0.5
2026-08-22,Lawrence Butler,Athletics,3000,1,59.2,76.9195751138088,11.5
2026-08-22,Henry Bolte,Athletics,3200,1,59.1,77.05382436260624,3.0
2026-08-22,Christian Franklin,Baltimore Orioles,2000,7,50.4,62.74657534246576,1.5
2026-08-22,Lars Nootbaar,Arizona Diamondbacks,3900,1,67.3,96.7511244377811,10.0
2026-08-22,Jeff Mcneil,Athletics,2500,1,53.0,68.38565022421525,8.0
2026-08-22,Michael Massey,Kansas City Royals,3500,7,57.9,81.0,0.0
2026-08-22,Haoyu Lee,Detroit Tigers,3000,9,41.0,49.0,14.0
2026-08-22,Jose Fernandez,Arizona Diamondbacks,2800,8,51.9,71.76190476190476,5.0
2026-08-22,Alex Bregman,Chicago Cubs,4000,3,53.0,75.0718954248366,13.0
2026-08-22,Willy Adames,San Francisco Giants,3300,3,40.7,50.83641536273115,18.0
2026-08-22,Caleb Durbin,Boston Red Sox,2900,6,46.7,63.21379310344827,10.0
2026-08-22,Cody Freeman,Texas Rangers,2000,8,45.1,62.28125,2.5
2026-08-22,Drew Romo,Chicago White Sox,2900,9,23.2,27.0,9.0
2026-08-23,Fernando Tatis,San Diego Padres,4500,1,86.2,100.0,43.0
2026-08-23,Corbin Carroll,Arizona Diamondbacks,5500,2,65.3,77.13523131672598,16.5
2026-08-23,Chase Delauter,Cleveland Guardians,3500,2,60.3,69.25584255842558,29.0
2026-08-23,Kaelen Culpepper,Minnesota Twins,3000,9,44.9,48.237154150197625,3.0
2026-08-23,Tim Tawa,Arizona Diamondbacks,2500,6,54.0,66.62937062937063,8.0
2026-08-23,Nick Gonzales,Pittsburgh Pirates,3000,1,52.8,65.89238845144357,7.0
2026-08-23,William Contreras,Milwaukee Brewers,4500,3,57.9,81.18844566712517,6.0
2026-08-23,Cal Raleigh,Seattle Mariners,4600,4,49.8,65.0,2.5
2026-08-23,Hector Rodriguez,Cincinnati Reds,3000,9,33.5,40.726631393298064,4.5
2026-08-24,Miguel Vargas,Chicago White Sox,4400,3,98.8,100.0,5.0
2026-08-24,Bryce Harper,Philadelphia Phillies,5800,3,93.4,95.34470989761093,8.0
2026-08-24,Fernando Tatis,San Diego Padres,4500,1,91.0,100.0,4.0
2026-08-24,Corey Seager,Texas Rangers,4500,2,78.4,85.29972752043597,23.0
2026-08-24,Corbin Carroll,Arizona Diamondbacks,5500,2,77.3,89.13523131672598,11.0
2026-08-24,Pete Crowarmstrong,Chicago Cubs,6400,1,82.3,100.0,0.0
2026-08-24,Xander Bogaerts,San Diego Padres,3500,1,66.9,76.76160990712074,9.0
2026-08-24,Lars Nootbaar,Arizona Diamondbacks,3900,1,63.9,82.75,0.0
2026-08-24,Tim Tawa,Arizona Diamondbacks,2500,7,55.0,64.81460674157303,3.0
2026-08-24,Colt Keith,Detroit Tigers,3000,1,51.1,57.241610738255034,1.0
2026-08-24,Mickey Gasper,Boston Red Sox,3100,8,60.4,75.97002724795641,14.0
2026-08-24,Alec Bohm,Philadelphia Phillies,3500,5,59.7,75.0,1.5
2026-08-24,Jakob Marsee,Miami Marlins,3700,6,50.5,57.49618320610686,5.5
2026-08-24,Anthony Seigler,Boston Red Sox,2300,9,53.4,63.90055248618785,14.0
2026-08-24,Zach Neto,Los Angeles Angels,5200,1,60.3,79.20053120849934,5.0
2026-08-24,Jt Realmuto,Philadelphia Phillies,3600,8,48.0,55.0,14.0
2026-08-24,Tristan Peters,Chicago White Sox,2700,8,52.7,65.69430051813471,15.5
2026-08-24,Luis Arraez,Philadelphia Phillies,3900,4,53.8,69.06766917293233,3.0
2026-08-24,Cal Raleigh,Seattle Mariners,4600,6,41.8,49.57512953367876,46.0
2026-08-24,Drew Romo,Chicago White Sox,2900,9,44.2,55.0,3.0
2026-08-24,Kaelen Culpepper,Minnesota Twins,3000,7,66.1,98.86734693877551,16.0
2026-08-24,Haoyu Lee,Detroit Tigers,3000,2,45.1,57.0,-1.0
2026-08-24,Max Muncy,Athletics,3500,1,49.4,68.0,2.5
2026-08-24,Henry Bolte,Athletics,3200,1,47.3,65.72829131652661,17.0
2026-08-24,Justin Crawford,Philadelphia Phillies,3200,9,34.3,42.45833333333333,0.0
2026-08-24,Jeff Mcneil,Athletics,2500,1,46.2,67.11940298507463,17.0
2026-08-24,Keibert Ruiz,Washington Nationals,3800,6,38.2,68.0,10.0
2026-08-25,Pete Alonso,Baltimore Orioles,5600,2,97.6,95.25581395348837,33.0
2026-08-25,Bryce Harper,Philadelphia Phillies,5800,3,96.0,100.0,5.5
2026-08-25,Miguel Vargas,Chicago White Sox,4400,3,93.9,97.27400468384074,11.5
2026-08-25,Fernando Tatis,San Diego Padres,4500,1,87.7,100.0,5.0
2026-08-25,Vinnie Pasquantino,Kansas City Royals,4100,3,83.3,100.0,12.0
2026-08-25,Corey Seager,Texas Rangers,4500,2,77.4,88.74834437086093,-1.5
2026-08-25,Garrett Mitchell,Milwaukee Brewers,3300,7,74.5,89.98721227621483,2.5
2026-08-25,Pete Crowarmstrong,Chicago Cubs,6400,1,72.7,87.0,2.0
2026-08-25,Rafael Devers,San Francisco Giants,3700,2,57.0,57.42713567839196,17.5
2026-08-25,Corbin Carroll,Arizona Diamondbacks,5500,2,77.2,98.74016686531586,2.5
2026-08-25,Heriberto Hernandez,Miami Marlins,3500,2,67.7,81.90196078431373,14.0
2026-08-25,Cal Raleigh,Seattle Mariners,4600,5,60.0,67.0,17.5
2026-08-25,Jordan Walker,St. Louis Cardinals,5200,4,72.4,91.98823529411764,-0.5
2026-08-25,Carson Benge,New York Mets,4000,3,64.0,75.34640522875817,11.0
2026-08-25,William Contreras,Milwaukee Brewers,4500,3,68.0,84.4264099037139,18.5
2026-08-25,Mickey Gasper,Boston Red Sox,3100,5,67.1,83.0,32.0
2026-08-25,Tim Tawa,Arizona Diamondbacks,2500,7,61.1,76.25738396624473,1.5
2026-08-25,Donovan Walton,Athletics,2800,1,58.3,71.00734394124848,4.5
2026-08-25,Kazuma Okamoto,Toronto Blue Jays,3400,4,46.5,47.45209176788124,1.0
2026-08-25,Isaac Paredes,Houston Astros,3000,3,66.3,87.37595907928389,9.0
2026-08-25,Alec Bohm,Philadelphia Phillies,3500,5,59.5,74.64731494920174,3.5
2026-08-25,Anthony Seigler,Boston Red Sox,2300,8,57.8,71.37837837837839,3.5
2026-08-25,Kaelen Culpepper,Minnesota Twins,3000,6,72.0,100.0,8.0
2026-08-25,Salvador Perez,Kansas City Royals,3500,4,64.6,85.39346811819595,6.5
2026-08-25,Luis Lara,Milwaukee Brewers,2000,6,55.2,66.64135021097047,4.0
2026-08-25,Luis Arraez,Philadelphia Phillies,3900,4,56.7,72.13065326633166,3.0
2026-08-25,Henry Bolte,Athletics,3200,1,54.1,68.33333333333334,6.5
2026-08-25,Ian Happ,Chicago Cubs,4500,5,58.0,76.10666666666667,17.5
2026-08-25,Tristan Peters,Chicago White Sox,2700,7,47.4,57.151866151866145,32.0
2026-08-25,Wyatt Langford,Texas Rangers,4000,3,49.0,61.71902937420179,10.0
2026-08-25,Haoyu Lee,Detroit Tigers,3000,2,57.5,79.0,4.5
2026-08-25,Nathan Church,St. Louis Cardinals,2900,8,45.8,56.62015503875969,17.0
2026-08-25,Zach Neto,Los Angeles Angels,5200,1,49.7,64.98666666666666,4.0
2026-08-25,Justin Foscue,Texas Rangers,3000,1,53.9,73.94750320102433,25.0
2026-08-25,Connor Wong,Boston Red Sox,2600,9,45.9,57.947873799725656,1.5
2026-08-25,Kyle Isbel,Kansas City Royals,2500,9,46.0,59.939209726443764,2.5
2026-08-25,Jazz Chisholm,New York Yankees,4400,7,43.3,54.83861671469741,12.0
2026-08-25,Michael Conforto,Chicago Cubs,3500,8,49.6,67.4055068836045,2.5
2026-08-25,Logan Ohoppe,Texas Rangers,2800,7,31.9,39.0,0.0
2026-08-25,Michael Massey,Kansas City Royals,3500,5,51.0,80.83223249669749,2.0
2026-08-25,Drew Romo,Chicago White Sox,2900,9,28.6,37.962825278810406,3.0
2026-08-25,Jarren Duran,Boston Red Sox,4700,7,41.1,63.62658227848101,19.0
2026-08-25,Grant Mccray,San Francisco Giants,2000,8,19.6,29.161220043572982,4.5
2026-08-26,Miguel Vargas,Chicago White Sox,4400,1,105.1,100.0,20.5
2026-08-26,Pete Alonso,Baltimore Orioles,5600,1,102.7,100.0,17.5
2026-08-26,Bryce Harper,Philadelphia Phillies,5800,1,97.5,100.0,21.0
2026-08-26,Fernando Tatis,San Diego Padres,4500,1,94.2,100.0,-1.0
2026-08-26,Pete Crowarmstrong,Chicago Cubs,6400,1,84.7,98.0,3.5
2026-08-26,Luis Robert,New York Mets,5000,1,81.9,93.0,3.0
2026-08-26,Corey Seager,Texas Rangers,4500,1,67.4,68.544474393531,1.0
2026-08-26,Vinnie Pasquantino,Kansas City Royals,4100,1,81.5,100.0,0.0
2026-08-26,Randal Grichuk,Chicago White Sox,3400,1,69.8,77.63133640552995,-0.5
2026-08-26,Garrett Mitchell,Milwaukee Brewers,3300,1,80.0,100.0,8.5
2026-08-26,Mickey Gasper,Boston Red Sox,3100,1,75.1,93.0,2.0
2026-08-26,Hunter Goodman,Colorado Rockies,5300,1,65.6,75.0324074074074,20.5
2026-08-26,Heriberto Hernandez,Miami Marlins,3500,1,63.1,71.50649350649351,12.5
2026-08-26,Michael Harris,Atlanta Braves,4200,1,66.5,78.53086419753086,2.0
2026-08-26,Steven Kwan,Cleveland Guardians,3200,1,67.6,83.7605633802817,9.5
2026-08-26,Colt Keith,Detroit Tigers,3000,4,54.2,60.08108108108108,-0.5
2026-08-26,Max Muncy,Athletics,3500,1,59.5,72.0,0.0
2026-08-26,Alejandro Kirk,Toronto Blue Jays,3300,1,58.3,69.94871794871794,0.0
2026-08-26,Cal Raleigh,Seattle Mariners,4600,1,56.8,67.0,-2.0
2026-08-26,Ezequiel Tovar,Colorado Rockies,3900,1,65.8,85.55704697986577,16.5
2026-08-26,Kazuma Okamoto,Toronto Blue Jays,3400,1,46.5,48.22764227642276,4.0
2026-08-26,Tim Tawa,Arizona Diamondbacks,2500,1,55.7,67.8581560283688,1.5
2026-08-26,Zach Neto,Los Angeles Angels,5200,1,71.6,100.0,9.0
2026-08-26,Dane Myers,Cincinnati Reds,3000,1,48.6,54.40340909090909,19.5
2026-08-26,Brett Baty,New York Mets,2700,1,52.2,63.146496815286625,10.0
2026-08-26,Salvador Perez,Kansas City Royals,3500,1,56.9,72.95800933125972,-1.0
2026-08-26,Jt Realmuto,Philadelphia Phillies,3600,1,54.4,68.0,2.5
2026-08-26,Mauricio Dubon,Atlanta Braves,3200,1,54.7,70.40311173974541,11.0
2026-08-26,Luis Arraez,Philadelphia Phillies,3900,1,55.0,71.27959697732997,0.0
2026-08-26,Alec Bohm,Philadelphia Phillies,3500,1,54.5,70.46734397677794,1.5
2026-08-26,Christian Yelich,Milwaukee Brewers,5000,1,57.2,75.70605187319885,5.0
2026-08-26,William Contreras,Milwaukee Brewers,4500,1,59.8,81.12313937753721,0.0
2026-08-26,Isaac Paredes,Houston Astros,3000,1,58.1,79.80102040816327,4.0
2026-08-26,Jose Fernandez,Arizona Diamondbacks,2800,1,49.2,62.879765395894424,-0.5
2026-08-26,Nathan Church,St. Louis Cardinals,2900,1,51.6,68.0,17.5
2026-08-26,Tommy White,Athletics,3000,1,49.8,64.73553719008265,12.5
2026-08-26,Jazz Chisholm,New York Yankees,4400,1,56.4,78.20689655172414,22.0
2026-08-26,Haoyu Lee,Detroit Tigers,3000,9,41.2,48.0,0.0
2026-08-26,Carson Benge,New York Mets,4000,1,48.8,65.15912031047866,2.5
2026-08-26,Coby Mayo,Baltimore Orioles,3300,1,48.8,65.14668547249647,0.0
2026-08-26,Kyle Isbel,Kansas City Royals,2500,1,46.5,60.8854961832061,-0.5
2026-08-26,David Hamilton,Milwaukee Brewers,3000,1,50.7,69.99537750385208,7.0
2026-08-26,George Springer,Toronto Blue Jays,3700,1,46.9,63.66619519094766,2.5
2026-08-26,Keibert Ruiz,Washington Nationals,3800,1,48.3,66.91029023746702,0.0
2026-08-26,Hector Rodriguez,Cincinnati Reds,3000,1,43.4,57.42857142857142,30.5
2026-08-26,Christian Moore,Los Angeles Angels,2400,1,50.7,74.35403726708074,6.0
2026-08-26,Andres Gimenez,Toronto Blue Jays,2800,1,36.5,46.12634822804314,0.0
2026-08-26,Cody Freeman,Texas Rangers,2000,1,38.0,49.55882352941176,4.0
2026-08-26,Rafael Devers,San Francisco Giants,3700,2,48.5,71.60847880299252,21.0
2026-08-26,Brooks Lee,Minnesota Twins,3400,1,45.6,66.21857923497268,13.5
2026-08-26,Justin Crawford,Philadelphia Phillies,3200,1,38.7,53.39520958083832,7.0
2026-08-26,Ian Happ,Chicago Cubs,4500,1,43.5,65.44297082228117,0.0
2026-08-26,Michael Massey,Kansas City Royals,3500,1,42.6,70.55702917771883,0.0
2026-08-26,Jarren Duran,Boston Red Sox,4700,1,39.0,68.26415094339623,3.0
